CODGEO,PMIMP,DECUC_Q2,DECUC_Q1,DECUC_Q3,BREV,DECUC_D1,DECUC_D9,DECUC_D1D9,DISP_Q2,DISP_Q1,DISP_Q3,TP60,DISP_D1,DISP_D9,DISP_D1D9,PACT,PPEN,PPSOC,PIMPOT,PPAT,NOTE_FILO,C,C_C2SNP,C_C2SP,NOTE_CNAM,A,APPA,ARSAS,AAAH,NOTE_CNAF,annee
91570,"61,8",22710,14140.0,31930.0,"22,4",7420.0,41820.0,"5,6",22420,16060.0,29470.0,"14,5",11420.0,37580.0,"3,3","81,4","26,1","5,7","-19,2",6,0,20299.0,1624.0,262.0,0.0,4178.0,1413.0,517.0,260.0,0.0,2022
91589,67,25600,16450.0,36100.0,"17,8",8580.0,48650.0,"5,7",24600,17480.0,32870.0,"13,1",11890.0,42910.0,"3,6",85,"24,7","4,1","-20,9","7,09999999999999",0,35839.0,2330.0,351.0,0.0,6818.0,1926.0,893.0,470.0,0.0,2022
91657,"54,8",19870,12140.0,28520.0,"27,7",6600.0,37750.0,"5,7",20310,14670.0,26890.0,"17,6",10760.0,34070.0,"3,2","83,2","21,3","7,6","-17,1",5,0,30384.0,2864.0,434.0,0.0,6600.0,2126.0,984.0,499.0,0.0,2022
91692,"50,8",18220,11040.0,26800.0,32,6160.0,36190.0,"5,9",19210,13890.0,25680.0,"20,9",10320.0,33130.0,"3,2","81,8","22,3","8,4","-16,1","3,59999999999999",0,23974.0,2334.0,379.0,0.0,5605.0,1819.0,820.0,447.0,0.0,2022
92002,"74,4",32590,21010.0,47050.0,"11,7",11670.0,65190.0,"5,6",30260,20970.0,41780.0,"8,1",14070.0,56060.0,4,"88,8","23,3","2,5","-24,7","10,1",0,62006.0,2564.0,475.0,0.0,10759.0,2161.0,998.0,645.0,0.0,2022
92004,"67,9",27690,15010.0,44260.0,"20,7",7550.0,64540.0,"8,6",26210,16420.0,39300.0,"15,3",11030.0,55140.0,5,"97,6","14,6","3,7","-24,8","8,90000000000001",0,91165.0,5683.0,1011.0,0.0,17498.0,4270.0,2246.0,1043.0,0.0,2022
9200492036,"59,7",22240,12240.0,36880.0,27,6210.0,55870.0,9,22040,14540.0,33550.0,"19,2",10220.0,48360.0,"4,7","93,5","15,9","5,5","-22,3","7,39999999999999",0,140877.0,11837.0,2073.0,0.0,29789.0,7819.0,4404.0,2142.0,0.0,2022
92007,"54,3",19250,11330.0,29150.0,"30,3",6000.0,41460.0,"6,9",19780,14220.0,27480.0,"19,5",10590.0,37080.0,"3,5","85,1","19,8","7,8","-17,8","5,10000000000001",0,41770.0,4041.0,769.0,0.0,10078.0,3012.0,1442.0,882.0,0.0,2022
92019,"66,5",26570,15890.0,40510.0,"18,3",8600.0,57830.0,"6,7",25290,17340.0,36130.0,"12,1",12220.0,49660.0,"4,1","88,6","22,1","4,2","-23,2","8,30000000000001",0,31775.0,1814.0,469.0,0.0,6509.0,1715.0,702.0,550.0,0.0,2022
92024,"57,6",20150,10990.0,32290.0,"30,6",5440.0,47280.0,"8,7",20300,13560.0,29770.0,"22,7",9520.0,41530.0,"4,4","92,5","15,2","6,4","-19,9","5,79999999999998",0,60979.0,5409.0,984.0,0.0,13684.0,3956.0,2067.0,1010.0,0.0,2022
92025,"61,1",23610,13160.0,38010.0,"24,5",6660.0,57140.0,"8,6",23140,15280.0,34480.0,17,10770.0,49470.0,"4,6","92,2","16,9","5,2","-22,1","7,80000000000001",0,90387.0,7789.0,1292.0,0.0,18479.0,4918.0,2812.0,1489.0,0.0,2022
92036,"42,6",16040,9440.0,24250.0,"38,5",4630.0,33860.0,"7,3",17470,12710.0,23870.0,"26,5",9400.0,31470.0,"3,3","80,6","19,6","10,9","-14,5","3,39999999999998",0,49712.0,6154.0,1062.0,0.0,12291.0,3549.0,2158.0,1099.0,0.0,2022
92050,"55,1",19970,11050.0,32160.0,"30,6",5290.0,47400.0,9,20430,13850.0,30070.0,"21,5",9970.0,42130.0,"4,2","89,9","16,3","7,2",-19,"5,59999999999999",0,99349.0,11083.0,1626.0,0.0,23612.0,6401.0,4078.0,1990.0,0.0,2022
92078,"44,1",16240,9750.0,24170.0,"36,8",5200.0,33870.0,"6,5",17660,12990.0,23700.0,"25,3",9790.0,31280.0,"3,2","80,6","20,1","10,5","-15,3","4,09999999999998",0,25274.0,2838.0,545.0,0.0,5834.0,1858.0,1021.0,507.0,0.0,2022
930019300893055,"38,2",13190,7300.0,21680.0,"49,2",2990.0,32130.0,"10,7",15400,11040.0,21730.0,"36,8",8020.0,29790.0,"3,7","81,3","16,4","13,2",-15,"4,10000000000001",0,205158.0,45188.0,2548.0,0.0,54948.0,16011.0,14519.0,3843.0,0.0,2022
930019302793066,"35,1",12220,6710.0,20170.0,"53,1",2570.0,29870.0,"11,6",14670,10540.0,20630.0,"40,2",7550.0,28190.0,"3,7","80,5","15,2","14,5",-14,"3,80000000000001",0,240721.0,53942.0,2755.0,0.0,69758.0,20683.0,18461.0,4859.0,0.0,2022
9300593071,"43,2",15270,8590.0,24270.0,"41,6",3890.0,34550.0,"8,9",17130,12240.0,23860.0,"29,3",8870.0,31830.0,"3,6","77,3","21,7","11,3","-15,6","5,3",0,139111.0,23210.0,1411.0,0.0,31664.0,9523.0,7261.0,2467.0,0.0,2022
93006,"47,3",16470,8900.0,26890.0,"39,1",3780.0,38730.0,"10,2",17670,12210.0,25500.0,"29,2",8890.0,34950.0,"3,9","84,2","18,3","9,6","-17,5","5,40000000000001",0,37733.0,6158.0,405.0,0.0,9696.0,2813.0,2175.0,708.0,0.0,2022
9300693048,"53,2",18410,9780.0,30070.0,"35,1",4470.0,43640.0,"9,8",19060,12750.0,27980.0,"26,3",9090.0,38750.0,"4,3","87,6","17,5","7,9","-19,1","6,09999999999999",0,151319.0,22704.0,1331.0,0.0,37204.0,10263.0,8674.0,2562.0,0.0,2022
93007930089301093053,"39,8",14110,7900.0,22430.0,"45,6",3330.0,31670.0,"9,5",16160,11680.0,22370.0,33,8730.0,29510.0,"3,4","78,1",19,13,"-14,5","4,40000000000001",0,219661.0,45030.0,2700.0,0.0,52905.0,16290.0,12617.0,3919.0,0.0,2022
9300793029,"42,7",15380,8530.0,23830.0,"41,4",3820.0,32890.0,"8,6",16980,12000.0,23410.0,"30,3",8740.0,30570.0,"3,5","77,4","20,9","11,1",-15,"5,60000000000002",0,131910.0,24443.0,1319.0,0.0,30583.0,9571.0,7697.0,2137.0,0.0,2022
9300793030,"40,3",14350,8120.0,22520.0,"44,8",3630.0,31130.0,"8,6",16330,11780.0,22370.0,32,8780.0,29170.0,"3,3","77,4","19,6","12,6","-14,3","4,7",0,68318.0,12714.0,766.0,0.0,15891.0,5223.0,3666.0,1086.0,0.0,2022
9300893029,"40,1",14540,8140.0,22710.0,"44,1",3560.0,31560.0,"8,9",16410,11810.0,22550.0,32,8640.0,29470.0,"3,4","77,5","19,5","12,4","-14,5","5,09999999999999",0,135130.0,29314.0,1719.0,0.0,32036.0,9780.0,8328.0,2389.0,0.0,2022
93010,"41,1",14540,7830.0,23180.0,"44,7",2940.0,32680.0,"11,1",16400,11700.0,22940.0,33,8740.0,30250.0,"3,5","78,2","19,6","12,9","-14,9","4,20000000000002",0,56363.0,11236.0,547.0,0.0,14239.0,4068.0,3551.0,1126.0,0.0,2022
9301093077,"48,1",17090,9220.0,27410.0,"37,4",4020.0,38940.0,"9,7",18300,12500.0,26160.0,"27,6",9110.0,35300.0,"3,9","80,7","20,8","9,6","-17,3","6,2",0,85611.0,14402.0,751.0,0.0,20515.0,5946.0,4663.0,1539.0,0.0,2022
93013,"44,8",15480,8560.0,24120.0,"40,9",4080.0,34680.0,"8,5",16870,11940.0,23570.0,"31,1",8730.0,31510.0,"3,6","81,2","19,7",10,"-16,6","5,69999999999999",0,15852.0,2632.0,144.0,0.0,3751.0,1278.0,724.0,200.0,0.0,2022
9301493047,"40,6",14100,7150.0,23670.0,"46,5",2480.0,33600.0,"13,5",16300,11480.0,23310.0,"33,8",8630.0,30850.0,"3,6",76,20,14,"-15,4","5,40000000000002",0,57149.0,12838.0,608.0,0.0,13044.0,3551.0,3674.0,1213.0,0.0,2022
93029,"44,3",16250,8830.0,24740.0,39,3910.0,34000.0,"8,7",17510,12220.0,24160.0,"28,9",8730.0,31350.0,"3,6",78,"21,2","10,4","-15,4","5,8",0,74017.0,13997.0,697.0,0.0,17581.0,5294.0,4728.0,1265.0,0.0,2022
93030,"39,4",13700,7680.0,21820.0,"47,1",3020.0,29060.0,"9,6",16260,11880.0,21630.0,32,8950.0,27630.0,"3,1","81,9","14,6","14,8","-13,5","2,20000000000002",0,10425.0,2268.0,144.0,0.0,2889.0,946.0,697.0,214.0,0.0,2022
93031,"41,5",14410,8200.0,22770.0,"44,7",3440.0,31800.0,"9,3",16380,11840.0,22720.0,"31,5",8800.0,29580.0,"3,4","78,9","19,1","12,6","-14,8","4,2",0,55155.0,9567.0,543.0,0.0,13367.0,4097.0,2996.0,885.0,0.0,2022
93032,60,22040,12980.0,31790.0,25,6890.0,42840.0,"6,2",21910,15170.0,29410.0,"17,6",10800.0,38240.0,"3,5","82,3","23,6","6,1",-19,7,0,39792.0,4195.0,313.0,0.0,7966.0,2402.0,1427.0,526.0,0.0,2022
93039,"41,2",13710,7520.0,22860.0,"46,6",2500.0,34060.0,"13,6",15950,11460.0,23020.0,"33,9",8440.0,31100.0,"3,7","80,5","17,5","13,4","-15,1","3,69999999999999",0,8257.0,1666.0,,0.0,2230.0,629.0,558.0,180.0,0.0,2022
93048,"55,3",19140,10160.0,31190.0,"33,7",4780.0,45060.0,"9,4",19610,12960.0,28900.0,"25,3",9170.0,39770.0,"4,3","88,7","17,2","7,5","-19,5","6,09999999999999",0,113586.0,16546.0,926.0,0.0,27508.0,7450.0,6499.0,1854.0,0.0,2022
930489305393063,52,17860,9600.0,29040.0,"35,8",4340.0,41820.0,"9,6",18720,12680.0,27240.0,"26,7",9140.0,37380.0,"4,1","86,7","17,5","8,5","-18,4","5,69999999999999",0,189227.0,29069.0,1715.0,0.0,46492.0,13141.0,10675.0,3164.0,0.0,2022
93050,"53,6",19070,11030.0,27910.0,"30,5",5370.0,37280.0,"6,9",19710,14100.0,26540.0,"20,6",10140.0,34110.0,"3,4",84,"19,6","8,3","-16,7","4,80000000000001",0,35490.0,4599.0,421.0,0.0,8134.0,2716.0,1372.0,624.0,0.0,2022
93051,"60,4",21920,12730.0,32520.0,"25,7",6400.0,44150.0,"6,9",21780,15070.0,30000.0,"17,6",10540.0,39230.0,"3,7","87,8","19,1","6,3","-19,4","6,19999999999999",0,69175.0,7741.0,525.0,0.0,15074.0,4506.0,2558.0,806.0,0.0,2022
93053,"43,9",15280,8320.0,24710.0,42,3490.0,34670.0,"9,9",16940,11990.0,23970.0,"30,7",8990.0,31800.0,"3,5","80,7","18,9","11,5","-15,8","4,7",0,44292.0,8031.0,509.0,0.0,11209.0,3459.0,2497.0,797.0,0.0,2022
93055,49,16850,9130.0,27720.0,"37,9",4220.0,40110.0,"9,5",17970,12430.0,26230.0,"27,9",8960.0,36080.0,4,"87,3","16,4","9,1","-17,8","5,00000000000001",0,57911.0,8844.0,536.0,0.0,14161.0,4016.0,3139.0,1031.0,0.0,2022
9305593061,"50,3",17490,9530.0,28450.0,"36,3",4410.0,41220.0,"9,4",18420,12630.0,26810.0,"26,8",9100.0,36860.0,4,"87,8","16,5","8,6","-18,2","5,30000000000001",0,74421.0,10802.0,678.0,0.0,18168.0,5151.0,3887.0,1321.0,0.0,2022
93059,"33,4",12560,6950.0,19950.0,"51,9",2870.0,28480.0,"9,9",14940,10670.0,20470.0,"39,2",7450.0,26960.0,"3,6","76,7","17,8","14,8","-13,6","4,3",0,31557.0,6733.0,319.0,0.0,7988.0,2507.0,2111.0,615.0,0.0,2022
9305993066,38,12890,7020.0,21330.0,"50,3",2740.0,31410.0,"11,5",15210,10840.0,21550.0,"37,7",7660.0,29380.0,"3,8",82,"15,3","13,6","-14,6","3,7",0,142128.0,29690.0,1542.0,0.0,39686.0,11783.0,9825.0,2803.0,0.0,2022
9305993072,"33,5",12630,6910.0,20010.0,"51,4",2710.0,28190.0,"10,4",15040,10900.0,20580.0,38,7940.0,26820.0,"3,4","75,5","18,3","15,6","-13,1","3,69999999999999",0,70866.0,15826.0,778.0,0.0,18511.0,5793.0,4858.0,1544.0,0.0,2022
93063,"50,8",17980,9990.0,28260.0,"34,2",4480.0,39330.0,"8,8",18880,12850.0,26690.0,"25,8",9270.0,35390.0,"3,8","86,4","16,5","8,8","-17,2","5,50000000000001",0,31349.0,4492.0,280.0,0.0,7775.0,2232.0,1679.0,513.0,0.0,2022
93064,56,20190,11500.0,30160.0,"28,7",5660.0,41040.0,"7,3",20530,14160.0,28090.0,"20,5",10060.0,36660.0,"3,6","85,8","19,9","7,4","-18,6","5,5",0,47240.0,6158.0,285.0,0.0,11230.0,3386.0,2247.0,672.0,0.0,2022
93066,"39,2",13020,7030.0,21790.0,"49,8",2700.0,32420.0,12,15270,10880.0,21900.0,"37,3",7720.0,30070.0,"3,9","83,4","14,7","13,2","-14,8","3,5",0,110571.0,22957.0,1223.0,0.0,31698.0,9276.0,7714.0,2188.0,0.0,2022
9306693072,"37,8",12940,6990.0,21280.0,"50,1",2660.0,31140.0,"11,7",15230,10930.0,21530.0,"37,2",7860.0,29250.0,"3,7","81,2","15,6",14,"-14,3","3,5",0,149880.0,32050.0,1682.0,0.0,42221.0,12562.0,10461.0,3117.0,0.0,2022
93070,"49,4",17320,9360.0,28250.0,"36,6",3940.0,41480.0,"10,5",18310,12670.0,26640.0,"26,7",8930.0,36970.0,"4,1","90,3","14,4",9,"-18,1","4,40000000000001",0,51878.0,7171.0,494.0,0.0,13627.0,3604.0,2878.0,800.0,0.0,2022
93071,"39,6",14170,8050.0,22310.0,"45,3",3570.0,31360.0,"8,8",16210,11740.0,22270.0,"32,2",8610.0,29250.0,"3,4","76,6","20,9","12,8","-14,4","4,10000000000001",0,52797.0,9360.0,563.0,0.0,12450.0,3886.0,2812.0,1018.0,0.0,2022
93072,"33,6",12690,6820.0,20100.0,51,2590.0,28010.0,"10,8",15110,11110.0,20680.0,37,8300.0,26740.0,"3,2","74,4","18,6","16,3","-12,6","3,3",0,39309.0,9093.0,459.0,0.0,10523.0,3286.0,2747.0,929.0,0.0,2022
93073,"54,1",20140,12550.0,28530.0,"26,2",6650.0,37470.0,"5,6",20710,14980.0,27240.0,"17,7",10820.0,34390.0,"3,2","80,9","22,5","7,5","-16,3","5,39999999999999",0,37204.0,3809.0,352.0,0.0,7817.0,2161.0,1286.0,639.0,0.0,2022
93078,"46,6",16700,10190.0,24840.0,"35,7",5230.0,33630.0,"6,4",18330,13510.0,24390.0,"22,7",9950.0,31220.0,"3,1",81,"19,4","10,4","-14,9","4,09999999999999",0,39264.0,5451.0,388.0,0.0,8264.0,2560.0,1657.0,639.0,0.0,2022
93079,"33,7",13030,7960.0,19840.0,"49,6",3580.0,27290.0,"7,6",15330,11760.0,20680.0,"33,6",8840.0,26430.0,3,76,"18,1","15,5","-12,3","2,7",0,12866.0,2561.0,,0.0,3448.0,1057.0,770.0,258.0,0.0,2022
94002,"56,7",21130,11870.0,32400.0,"27,9",5380.0,45100.0,"8,4",21000,14230.0,29760.0,"20,7",10020.0,39730.0,4,"89,6",17,"6,8","-19,4",6,0,43528.0,4875.0,868.0,0.0,10985.0,2913.0,2204.0,722.0,0.0,2022
94003,"60,1",22610,13230.0,34080.0,"24,3",6480.0,47740.0,"7,4",22510,15390.0,31420.0,"17,2",10630.0,42140.0,4,"88,3","19,7","5,7","-20,1","6,40000000000001",0,20444.0,1993.0,308.0,0.0,5210.0,1368.0,882.0,286.0,0.0,2022
9400394037,"58,4",21830,12630.0,33240.0,26,6070.0,47210.0,"7,8",21760,14940.0,30820.0,"18,3",10290.0,41750.0,"4,1",87,20,"6,2","-19,6","6,40000000000001",0,37236.0,3939.0,600.0,0.0,9897.0,2679.0,1761.0,549.0,0.0,2022
9400494044,"57,7",20900,12650.0,29680.0,26,6760.0,39290.0,"5,8",21070,15140.0,27840.0,17,11030.0,35380.0,"3,2","87,8","17,7","7,3","-17,8",5,0,43287.0,4423.0,1050.0,0.0,9852.0,2990.0,1640.0,685.0,0.0,2022
94011,"48,4",17210,10290.0,25490.0,"34,3",5120.0,34740.0,"6,8",18510,13420.0,24630.0,"22,7",10090.0,32070.0,"3,2","80,2",21,"9,8","-15,6","4,59999999999999",0,17122.0,2178.0,348.0,0.0,4214.0,1322.0,772.0,323.0,0.0,2022
94016,"63,9",24950,14490.0,38430.0,"21,6",7670.0,52990.0,"6,9",24060,16170.0,34500.0,"15,3",11150.0,45710.0,"4,1","90,4",20,"4,6","-22,1","7,09999999999999",0,27530.0,2061.0,382.0,0.0,7453.0,1597.0,815.0,304.0,0.0,2022
94017,"53,2",19510,11140.0,29810.0,"30,6",5530.0,41820.0,"7,6",19940,13930.0,28040.0,"21,3",9970.0,37550.0,"3,8","83,1","21,1","7,7","-18,4","6,5",0,77083.0,8816.0,1275.0,0.0,17583.0,5159.0,3659.0,1233.0,0.0,2022
9401794019,"54,9",20170,11610.0,30550.0,"29,1",5840.0,42720.0,"7,3",20420,14240.0,28510.0,"20,2",10120.0,38140.0,"3,8","83,1","21,7","7,1","-19,1","7,19999999999999",0,95874.0,10373.0,1494.0,0.0,21170.0,6219.0,4321.0,1472.0,0.0,2022
94022,"54,7",19500,10900.0,28980.0,"31,2",5420.0,39630.0,"7,3",19920,13860.0,27320.0,"21,7",9910.0,35890.0,"3,6","86,2","18,8","7,7","-17,8","5,10000000000001",0,43035.0,5225.0,875.0,0.0,10954.0,3112.0,1935.0,805.0,0.0,2022
94028,"54,7",19340,10950.0,29470.0,31,5480.0,41440.0,"7,6",19930,14010.0,27630.0,"20,9",10080.0,37220.0,"3,7","82,9",22,"7,8","-18,7",6,0,91279.0,12337.0,1684.0,0.0,22306.0,6396.0,4512.0,1446.0,0.0,2022
94033,"63,9",25090,14750.0,39190.0,21,7510.0,56940.0,"7,6",24180,16400.0,35290.0,"14,7",11320.0,49580.0,"4,4","88,6","20,1","4,5","-23,1","9,90000000000001",0,50741.0,4022.0,600.0,0.0,10502.0,2747.0,1879.0,683.0,0.0,2022
9403794043,"60,3",22300,12790.0,33820.0,"25,4",6290.0,47680.0,"7,6",21980,15020.0,31070.0,"18,1",10330.0,42010.0,"4,1",88,"19,6","5,8",-20,"6,60000000000001",0,38781.0,4081.0,643.0,0.0,10903.0,2857.0,1881.0,624.0,0.0,2022
94038,"63,9",24090,13960.0,36630.0,"22,6",7180.0,52300.0,"7,3",23280,15800.0,33050.0,"16,2",10800.0,45270.0,"4,2","83,8","25,6","4,8","-22,6","8,40000000000003",0,28886.0,2319.0,376.0,0.0,5886.0,1571.0,920.0,337.0,0.0,2022
9403894076,"58,6",21520,12120.0,32930.0,"27,3",6000.0,46590.0,"7,8",21340,14480.0,30170.0,"19,6",10140.0,40940.0,4,"84,8","22,3","6,2","-20,4","7,09999999999999",0,83355.0,8328.0,1331.0,0.0,20462.0,5328.0,3330.0,1253.0,0.0,2022
94041,"51,2",17620,9370.0,28290.0,"36,5",4220.0,40160.0,"9,5",18480,12360.0,26730.0,28,8610.0,36070.0,"4,2","85,7","18,7",8,"-17,9","5,5",0,59628.0,7502.0,1148.0,0.0,16450.0,4449.0,2968.0,891.0,0.0,2022
940449407494078,"47,2",16850,9430.0,25440.0,"37,3",4520.0,34210.0,"7,6",18070,12880.0,24630.0,"25,7",9450.0,31540.0,"3,3",84,"17,1","10,3","-15,8","4,40000000000001",0,73630.0,11094.0,1502.0,0.0,18353.0,5764.0,3831.0,1132.0,0.0,2022
94054,"47,2",17390,10170.0,26060.0,"34,7",4980.0,35320.0,"7,1",18570,13460.0,25070.0,"22,8",9920.0,32460.0,"3,3","80,7","19,9","10,3","-15,5","4,60000000000001",0,22833.0,3204.0,522.0,0.0,5875.0,1796.0,1133.0,443.0,0.0,2022
94068,"74,7",33370,21800.0,49680.0,"10,4",12700.0,72570.0,"5,7",30570,21250.0,43290.0,"7,9",14340.0,61310.0,"4,3",86,"24,9","2,2","-27,8","14,7",0,73334.0,2827.0,661.0,0.0,12250.0,2725.0,1652.0,719.0,0.0,2022
94073,"65,3",23960,14470.0,34680.0,"21,4",7200.0,47120.0,"6,5",23330,16260.0,31830.0,"15,4",11160.0,41640.0,"3,7",85,"22,7","4,9","-20,2","7,60000000000001",0,29489.0,2377.0,372.0,0.0,6020.0,1771.0,932.0,365.0,0.0,2022
94074,"39,8",14960,8710.0,22560.0,"42,5",4380.0,30870.0,7,16770,12580.0,22590.0,"27,6",9410.0,28810.0,"3,1","81,3","16,3","12,7","-13,8","3,49999999999999",0,14983.0,2307.0,375.0,0.0,3884.0,1219.0,769.0,270.0,0.0,2022
94076,"55,7",19950,11300.0,30730.0,30,5440.0,42820.0,"7,9",20220,13900.0,28600.0,"21,5",9850.0,38300.0,"3,9","85,4","20,1","7,1",-19,"6,40000000000001",0,54469.0,6009.0,955.0,0.0,14576.0,3757.0,2410.0,916.0,0.0,2022
94078,"39,7",14200,7850.0,22140.0,"45,8",3320.0,30540.0,"9,2",16080,11640.0,22160.0,"33,3",8530.0,28570.0,"3,4","78,5","19,1","12,6","-14,3","4,10000000000001",0,33622.0,6316.0,784.0,0.0,8592.0,2760.0,2133.0,539.0,0.0,2022
94079,"60,7",22810,13300.0,33640.0,"24,3",6740.0,45750.0,"6,8",22350,15300.0,30880.0,"17,3",10630.0,40400.0,"3,8","87,8","20,2","5,6",-20,"6,40000000000001",0,30005.0,2411.0,418.0,0.0,6491.0,1871.0,990.0,326.0,0.0,2022
94081,"49,7",17860,10180.0,27430.0,"34,2",4800.0,38370.0,8,18710,13200.0,26210.0,"24,2",9550.0,35000.0,"3,7","81,1","20,8","8,7","-16,7","6,09999999999999",0,93026.0,12233.0,1999.0,0.0,22473.0,6422.0,4506.0,1478.0,0.0,2022
95018,"48,1",17380,9670.0,26760.0,"36,3",4520.0,37600.0,"8,3",18270,12740.0,25560.0,"26,4",9140.0,34150.0,"3,7",83,"19,7","9,2",-17,"5,09999999999999",0,116655.0,15760.0,2076.0,0.0,26167.0,7531.0,5359.0,1631.0,0.0,2022
9501895063,"49,1",17800,9940.0,27260.0,"34,9",4730.0,38130.0,"8,1",18650,12960.0,25940.0,"25,4",9300.0,34580.0,"3,7","83,8","19,3","8,8","-16,9",5,0,150419.0,19108.0,2618.0,0.0,33294.0,9658.0,6541.0,1992.0,0.0,2022
950199527795680,"43,6",15340,9010.0,23390.0,41,4640.0,32020.0,"6,9",17080,12410.0,23150.0,"28,6",9170.0,30010.0,"3,3",79,"19,4","11,3","-14,4","4,7",0,75270.0,10238.0,1286.0,0.0,16637.0,5067.0,3237.0,1202.0,0.0,2022
95063,"52,6",19340,11190.0,28930.0,"30,1",5650.0,39550.0,7,19900,13840.0,27330.0,"21,7",9850.0,35990.0,"3,7","86,5",18,"7,4","-16,7","4,8",0,33764.0,3348.0,542.0,0.0,7127.0,2127.0,1182.0,361.0,0.0,2022
95127,"51,4",18390,10740.0,27710.0,"32,3",5540.0,37910.0,"6,8",19410,13860.0,26500.0,"21,4",10080.0,34720.0,"3,4","88,1","15,6","8,7","-16,7","4,30000000000001",0,71987.0,10248.0,1192.0,0.0,20691.0,5220.0,3285.0,1004.0,0.0,2022
95218,"64,5",23680,14640.0,33000.0,"20,6",8350.0,42160.0,"5,1",23250,16570.0,30560.0,"12,7",12130.0,37750.0,"3,1","85,4","22,6","5,8","-18,4","4,59999999999999",0,18028.0,1315.0,212.0,0.0,3593.0,1067.0,485.0,176.0,0.0,2022
95219,"62,9",24070,14370.0,35160.0,"21,8",7450.0,48110.0,"6,5",23450,16150.0,32220.0,"15,8",11130.0,42620.0,"3,8","84,3","24,3","4,8","-20,1","6,70000000000002",0,27986.0,2141.0,311.0,0.0,5443.0,1570.0,748.0,294.0,0.0,2022
9521995252,"63,7",23650,14740.0,33570.0,21,7770.0,44970.0,"5,8",23120,16340.0,30820.0,"14,6",11360.0,39830.0,"3,5","84,9","23,7",5,"-19,5","5,90000000000001",0,64013.0,4624.0,645.0,0.0,12370.0,3579.0,1608.0,657.0,0.0,2022
95252,"64,4",23420,14960.0,32470.0,"20,3",8070.0,42460.0,"5,3",22900,16490.0,29930.0,"13,6",11610.0,37900.0,"3,3","85,4","23,2",5,-19,"5,40000000000001",0,36027.0,2483.0,334.0,0.0,6927.0,2009.0,860.0,363.0,0.0,2022
9525295582,"63,2",23420,14610.0,33060.0,"21,3",7620.0,44140.0,"5,8",22920,16230.0,30560.0,"14,7",11340.0,39310.0,"3,5","85,7","22,7","5,1","-19,5",6,0,62642.0,4611.0,652.0,0.0,12281.0,3500.0,1735.0,653.0,0.0,2022
95268,"31,9",12450,7360.0,18970.0,"52,2",3610.0,26270.0,"7,3",14850,10870.0,19900.0,"38,5",8090.0,25560.0,"3,2","76,7","16,7","15,4","-11,9","3,09999999999999",0,44405.0,7340.0,936.0,0.0,10233.0,3125.0,2275.0,767.0,0.0,2022
95277,"47,8",16730,9910.0,24650.0,"36,5",5350.0,32890.0,"6,1",18060,13140.0,24150.0,"24,5",9770.0,30800.0,"3,2","81,1","19,2","10,2",-15,"4,49999999999999",0,28042.0,3352.0,440.0,0.0,6330.0,2004.0,1119.0,450.0,0.0,2022
95280,"42,9",15850,9540.0,23380.0,"38,6",5090.0,30840.0,"6,1",17440,12680.0,23240.0,"26,6",9370.0,29090.0,"3,1","79,4","19,3","10,8","-13,8","4,30000000000001",0,35558.0,4275.0,461.0,0.0,7356.0,2098.0,1472.0,484.0,0.0,2022
95306,"70,4",27130,17940.0,37480.0,"14,5",10000.0,49710.0,5,25890,18820.0,34180.0,"9,9",13070.0,43580.0,"3,3","88,7","21,5","3,8","-20,9","6,90000000000001",0,30328.0,2342.0,262.0,0.0,5867.0,1442.0,894.0,285.0,0.0,2022
9532395637,"63,5",24200,15890.0,32540.0,"17,6",9240.0,42540.0,"4,6",23740,17420.0,30490.0,"10,5",12840.0,38450.0,3,90,"18,6","5,4","-18,4","4,40000000000001",0,32244.0,1761.0,293.0,0.0,6569.0,1742.0,700.0,517.0,0.0,2022
95424,"54,8",20280,12330.0,29050.0,"27,1",6860.0,39340.0,"5,7",20780,14800.0,27650.0,"17,5",10940.0,35540.0,"3,2","85,6","19,4","7,4","-17,3","4,89999999999999",0,21649.0,1977.0,285.0,0.0,4596.0,1317.0,750.0,289.0,0.0,2022
95427,"51,9",19190,11120.0,28420.0,"30,6",5760.0,38090.0,"6,6",19760,13770.0,26980.0,"21,9",10040.0,34670.0,"3,5","85,9","18,2",8,"-16,9","4,79999999999998",0,15605.0,1613.0,200.0,0.0,3357.0,917.0,590.0,191.0,0.0,2022
95476,"64,9",25190,16170.0,35100.0,"18,2",8080.0,46760.0,"5,8",24680,17510.0,32410.0,"12,5",11990.0,41780.0,"3,5","82,9","24,3","4,7","-19,8","7,89999999999999",0,17416.0,1431.0,200.0,0.0,3173.0,883.0,524.0,164.0,0.0,2022
95487,"45,2",17310,10450.0,24200.0,"33,7",5680.0,31170.0,"5,5",18480,13340.0,23860.0,"23,4",9910.0,29360.0,3,82,"19,7","9,6","-13,7","2,40000000000001",0,12968.0,1323.0,174.0,0.0,3219.0,1098.0,508.0,257.0,0.0,2022
95488,"60,6",22650,14510.0,31120.0,"21,8",7530.0,40290.0,"5,3",22470,16110.0,29040.0,"13,9",11620.0,36440.0,"3,1","84,3","21,7","5,8","-17,8","6,00000000000001",0,9007.0,962.0,87.0,0.0,1873.0,580.0,363.0,113.0,0.0,2022
